"recordIdentifier","recordType","organizationIdentifier","programIdentifier","memberIdentifier","previousMemberIdentifier","memberStatus","fullName","firstName","middleName","lastName","streetLine1","streetLine2","city","state","postalCode","country","phoneNumber","emailAddress"
"0e6f7cbb-7bb2-448f-8f5e-a284bd9b7300","MEM_SYN","100","13","3785","NULL","OPEN","nsxrOkn73orcuzqp8iio","ld bjyzvbvdm ly dyng","NULL","NULL","zswpdmh1H hwjuh6ynqy","NULL","rbmsoilvnqhSDwtz8hE ","zk2 TjrOja4J4rn y q "," qgkooieznKkqi75ijgl","NULL","NULL","zrild   gwk8cpafjbfK"
"df56a839-5c5a-4338-a398-8169a5f839c0","MEM_SYN","100","13","3786","NULL","OPEN","ftxhu4o0eXmoAculb2fv","pvvcd6j xq fhtoTkasr","NULL"," dluqlr2 xnvgfhqzoej","kivbpxmttgNnvvIfuCde","NULL","NULL","NULL","u  aPPms7gen3ybdk np","NULL","uzwkfvkltfml8ntx  mi","NULL"
"98fe7b44-25c4-454d-86f8-5f34c26cabb7","MEM_SYN","100","13","3787","NULL","OPEN","dnp4ipzds 0  artVtco","NULL","NULL","NULL","NULL","NULL","ctHqjadghEptytibwa8c","NULL","NULL","NULL","NULL","wmsMpScvqhzqgmdhnqaw"
"5983955d-5dc4-4f62-8249-7b6f09bf4337","MEM_SYN","100","13","3788","NULL","OPEN"," nkte5mxxbcR3c2nkvmc","NULL","NULL","cwtw1vebhhjsvt1lmcoi","NULL","lakE i4ucccbye8m ebm","ze6 DK1eljshbmvl9hiy","cxSefzvdfkl dtvasq3e","NULL","NULL","oIgfizJc qdDysq2pjfd","jiuyypl5lfG9yqnu4 nx"
"ad96132f-3c18-4e39-8553-1812d5af1863","MEM_SYN","100","13","3792","NULL","OPEN","uvnrnUd2dbkambd pjyb","NULL","NULL","NULL","rwfeq lrfkifz1pidyyw","NULL","wr1Wk8Uq9fy oogxzv6x","sdzvheupwhwtnngdvnnp","vm1Nqzfc x4ibKq qnid","qFlqlNoq3iyyv  tx7la","ftdbao1ysya gsoCbmih","fou bmtv9GShuf6htmgd"
"4c77de86-9f00-4dd5-9c01-4daecd15eafe","MEM_SYN","100","13","3793","NULL","OPEN","kofahmtyn g0b bqoxrc","NULL","ylmVanvl5 vxRuxzo8sG","NULL","NULL","NULL","vUJwzkftlalw  cvtbjv","FiuJ9 jixuxnbcnaIbn1","NULL","ovz0pyqgxezxs4zpdbfE","triulkxmakaozw8 m0cb","NULL"
"b19366db-e14d-4271-83f6-32d925568421","MEM_SYN","100","13","3795","NULL","OPEN","NULL","NULL","ezylorSLmlefco2hxxrw","6y 6krdtof8f3dvcjjhl"," xrwy4 qgcf6twhl3vit","5hwRgsYy8zpbnd nPu5a","bmpdd4kdlbfyu5l8yv2a","NULL","NULL","NULL","Kmdom dev6ihSw biv 7","jzfimufclgrutvsqhwre"
"bb54b10f-9ee7-4ae5-ab82-b81ba289b921","MEM_SYN","100","13","3797","NULL","OPEN","bejdhjk1rcrrjeWtcmfe","cxcul xzreoocptFqr z","NULL","NULL","NULL","ra xbxtCpozbqullpkfp","koHh q1lsbtVwwcrhpka","NULL","aXptsipomPzjpaoafyro","puyidvuoKfuwdu0h  0m","NULL","NULL"
"190686b2-9176-4974-b78a-58ef722128ab","MEM_SYN","100","13","3798","NULL","OPEN","foeXAj 1b bbzQp vmgg","omsrwr8llnrlcbuf stt","m rxbziovcoyk jgdqil","NULL","NULL","gYodu9xojlerwkxok6fw","yn9l ybwfJguZi j9o5s","l mrchenflN1pQnpzzko","hvmr0fvu0zsiankkskde","xhjemrpZuuUvee2osgmk","vpaRw3 xozluhsudc9gx","7UyLqjkiirne 6rdk0np"
"831dd0df-888c-433f-a2e7-a3f829d27aca","MEM_SYN","100","13","3802","NULL","OPEN","ajpsayupiowevqm c0 l","NULL","NULL","NULL","NULL","Epcat1chdd7Djwzozxqg","NULL","ayykvayw okH3h0nk hi","txqTrtgg po lE4ogtvy","emr1hajz co xji04wis","obu7tW3aclwbtvmlseqx","w0azsmumffx7fhpqDhy3"
"49f58ac6-279a-4a2d-adf3-747d1396a180","MEM_SYN","100","13","3804","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","Gjj trkKNgg6 ebxkphd","g1olc4gihqxtytesengN","NULL","NULL"," lw24Skeds crv qjqjw","a80gljfmj 6fbbopt b","NULL"
"207fe6d8-608e-442d-b92f-30ed255b9e3f","MEM_SYN","100","13","3805","NULL","OPEN","NULL","nusvxxgpiwp Dc51svas","NULL","NULL","l0atisp bYzulPi vb z","Kmwerzfkjzdcsyckfcco","krrezbxamqstfiyuwm7u","NULL","jcQybyitXYlhrtjxybz ","ywi57clo ycipyufmbhm","NULL","uiJgl0bnanotcmmgyxwe"
"a684d9cf-9504-4e72-8d37-82064706ab87","MEM_SYN","100","13","3806","NULL","OPEN","NULL","Xmspl1u7hm jel qkvXk","NULL","NULL","yxksbbVTohrtDao Tgzy","aeybli akcdmv grhUon","p5eo lG0ygqrddqw0q f","riz gfvqqctfcEhg Hnz","j2rffdnym aovgbmp si"," i sjvgqahhJJ coyucq","2yiwzM v6dqzqs7xbli","NULL"
"fffe48fd-0fb9-454d-9aad-2abd99b14fe6","MEM_SYN","100","13","3809","NULL","OPEN","NULL","NULL","pqrpxUxorvqv8dbwdlap","zt2d9aqew6nzihrzjdvy","NULL","NULL","VvcnxvoHrmpihs85ym1j","NULL","NULL","NULL","KvNysmqljqHgrb9ipipk","NULL"
"ac608c7b-3576-4300-bbcf-5c57215e62e9","MEM_SYN","100","13","3813","NULL","OPEN","lkvycvnpidohzhw  dqh","o5bnTtrjKwcjyjTssnaz","NULL","NULL","x DuaYpimdtqdnmdryav","NULL","NULL","NULL","gwoxpo fxdfEQpgfXWp ","NULL","nx 4f Vkhnulnxssbdij","eaudccjndvruveLsuyky"
"bbca064c-96ae-41e4-9277-4d5c0eeceb21","MEM_SYN","100","13","3814","NULL","OPEN","NULL","NULL","jub c2s1rt in2hclehq","NULL","NULL","qBwgqwrygqxwcwmGrb7g","Yfzetblb catmykbwl8x","bzsd mflifgpigq G 6h","NULL","Zukbvgez17slf gOszwM","NULL","NULL"
"9783b2ab-43a2-4694-ba1c-667a223bcd93","MEM_SYN","100","13","3815","NULL","OPEN","ygktxzitw Su56 yzvsL","bbGnohBaglgixnzqltgt","NULL","NULL","ohriuecytoyz vjtk58c","7pjmcFgdmyu29cu0rqqo","NULL","fe fgv5gnmxdt luorfk","1z9j8umakqugx GYwpop","NULL","xenq q mfdosugbblh7c","Qx hzv vs9a9ykmxoAkn"
"3453b243-cc48-4893-8086-82408c14abed","MEM_SYN","100","13","3818","NULL","OPEN","kUoxnqazxpu j 4cugwZ","jzl exx Ybgjqr  go g","mmq5MnlHljwg clhu2m2","xhq I livdwWx gGddwk","NULL","kxeap tu cJppioqkuk1","b3gglbrbh1  plocxffz","yY ycdbzc qVhinanYdl","NULL","xftspbwgotXollCbadqe","yjyoZvhvszmshlnpWhs5","glmoldtyS8dhrjbx 4wb"
"378d3688-8132-4c7a-aaab-aacf9f0adfc9","MEM_SYN","100","13","3821","NULL","OPEN","lndfbvjbfhuoKdVmvthx","Gcsu87vjpQxOqojben8o","6fbVoalovqamar h9Bj2","NULL","NULL","NULL","foxoeu4ip7zxn8gRvieh","c2lEyxhbtrsGdrykucdj","gfNxpYSwdfwxmvhffwBy","spufigkwZ4ejn4nrbqbx","NULL"," pwustek3b9e9g3olobh"
"69127a92-f1f9-40cf-9711-2fc0ff95eeb8","MEM_SYN","100","13","3823","NULL","OPEN","aahcdhzzoupsdRrbum7o","dvh0enythZfikcmtflg ","fx 7 oda7czfkvDtz5uh","gkac trjywmjxwutzeg ","NULL","NULL","4lwknxivree5aq uPwg9","NULL","nBa9vzrz Mxcyuzzjbdk","NULL","uTsnrwOki5nilqExy3f","NULL"
"15dc52e6-6902-47d0-9d37-a9299d62a4bc","MEM_SYN","100","13","3824","NULL","OPEN","NULL","NULL","bkvdlg5fmfq9latx9jvz","Ur hss0tikzfhlxuijdu","NULL","NULL","pdS5 rq rznorkdzrZiq","NULL","zqbt9dg wbjyyxysikwx","3pyr4qr8criKgq44pYpk","yyboixrKevstlpfExogb","qc o veigs3mvtyjMey "
"43ff41bd-0ed5-4ed9-824f-c56d26dbd50a","MEM_SYN","100","13","3826","NULL","OPEN","LomzcoqJgA3wontqq8Cj","NULL","mugvnnsupjevndT6to2d","NULL","vqos mlr bin zcblmy5","NULL","NULL","NULL","NULL","nbay9qitfe xzkCerw8l","NULL","NULL"
"86fa2753-3316-49ee-96eb-2c998080f5e1","MEM_SYN","100","13","3829","NULL","OPEN","NULL","e chHEkqillo9olwhzle","NULL","NULL","yu gxmIdSY 5cli3Baev"," zciVexstxynouodcnqj","NULL","wjkdqnvipqgrs0 kmQdm","kSkgtcLMwDvuvfg nhec"," dkgzcWunseeiftb C a","NULL","NULL"
"dc56bb92-a524-49f8-bc4c-a8b509b45790","MEM_SYN","100","13","3830","NULL","OPEN","3rmodaofwq kqxhqcf o","NULL","dqm7dLayvqm5g0zrtvc1","NULL","NULL","vhdkpbs xiik2Sttxs7q","NULL","fGg qdmjeimucv7obelw","NULL","bxoojeZio0 OaifuRxki","zcfgea7vbtynyxyaBMg","vl0sdkszrwsgnazlwtqp"
"19e99b9b-60f6-461e-81e6-8c185ce8a133","MEM_SYN","100","13","3832","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","NULL","xoXvu9mzk ion  x1Vi ","xpkp7 khmfglykdhxPif","O muwhhia5ikgbqFfa6y","NULL","Mumxjnurh5bp x4dasei","NULL"
"8f4baf8b-8be0-4489-932c-f2f1aff82dd9","MEM_SYN","100","13","3834","NULL","OPEN","ecjj0jTNixa0lqztfwnt","NULL","j nn9mj ghUzhfnryd5g","yrstsfpfbl cldmow ob","wNE2jmvv1cjmnrhkYdhw","NULL","c7t2xmoxh j5mfiIhygn","NULL","6rngxhrzikZicwcsersr","hzikecplwwizngvpe uh","xsfn6modec2ylwxpdkth","mYkhdfcdekpzn2pP co0"
"353a0d80-7217-4239-ae7e-6ab995f0c782","MEM_SYN","100","13","3837","NULL","OPEN","NULL","ttuqyivQrmmOFibdbpwx","kvjgrdx 4vgnymhozgfg","PhbweyCjnoavosifvgxv","ieszf2nwyklxy8fL8jz ","ht6i hR bf uli0wamxm"," snkqjne1kkqiaembeey","jbvcynzkhlteggkp5 7v","NULL"," o vsohhsutx fm2khcy","NULL","vsD3pk ecqljqhvqrduh"
"8f2150a8-366a-4164-a104-b225f8d7eb3b","MEM_SYN","100","13","3838","NULL","OPEN","NULL","NULL","NULL","NULL","acHtxkqjE7etk wxfaof","NULL","NULL","NULL","NULL","NULL","NULL","0o fkfknud AowxldlM7"
"1b5bd2ba-22bf-4e9b-9469-bb391ade39c0","MEM_SYN","100","13","3844","NULL","OPEN","NULL","3hqyderegc 1kpvjttgn","xombwj Cyek hrwprtF ","Ddvisjqsgonyujnqiy 9","e9qqnsevjwknrq chgHs","NULL","NULL","iCJ6Qbm5Ijlnbpeovnob","7sg yhj q5Bqn  kai4v","ozx qgjrElijfttrmgoq","svsiejqhp2equvcjp mh","NULL"
"cf28de84-92a4-4e9b-a2a2-fed72e612095","MEM_SYN","100","13","3846","NULL","OPEN","5pbhayrIhqhnPNkPdqjq","wfQvgoypcfmSNpI n cr","NULL","5rncgon rurdivTeokmp","NULL","fohlfp zx3 xwebz5lcj","NULL","NULL","udbquvlQxXqkulp mvhk","NULL","NULL","onc57 m ksa jDlj xSr"
"ff32809a-5bc7-4803-832a-38ed8dd1492c","MEM_SYN","100","13","3853","NULL","OPEN","NULL","NULL","NULL","chn9m4m rtrfriuKakvj","lrzgyw kpfMng54pfg5n","NULL","NULL","NULL","NULL","NULL","yuigmdkm5wg7 pxcow z","NULL"
"3a299ca6-679f-4ad6-9c4c-b0ebd7f35a7b","MEM_SYN","100","13","3854","NULL","OPEN","NULL","NULL","NULL","hfjl imsmsbkkpbebglu","aqxx vOktzxv eift9hz","Iqdoux8hohgdhm8OnbWt","bnqu bt0nrpxhzObpd9a","NULL","gduu62x  zf2qssmfc u","y3 que Zwfm8zkwfplmj","NULL","Pv lb9wnbpi6buxnulyt"
"57f9b741-5c1a-4647-ab3c-92804a131743","MEM_SYN","100","13","3855","NULL","OPEN","cpg jW4cybhiffNmispx","n oUkZnuLzrbbjskqh6z","ckbUgdiurqqqgvV ugxm","n1qsniodotjgsuaewych","l uvomugutGyrqj  hgf","jvk6 zgknqpizlawtkwk","lpwyqrykri cgiluiWer","nrixr xmyexZwbjdmmci","Tize mwo2MagyaTd1ulf","NULL","NULL","NULL"
"70bf2daf-183f-4fd0-ab0b-d2cafa5d4757","MEM_SYN","100","13","3858","NULL","CLOSED","osgfrmynjgjdxquKvrsm","xkExi yaznumPalpmuhn","NULL","NULL","lwvlpa6fa7h ydetrlzt","notbwuvjbhndbpaQqltw","NULL","NULL"," vmhgvx4KzlT p jzfae","NULL","zb2e5ryh6b eicqrxkv","NULL"
"88c03b44-a185-4bc6-91ff-dfec0a16e261","MEM_SYN","100","13","3859","NULL","OPEN","NULL","a2tfjd YtY  iB zfhoH","jk evrtrf4gtduilfoSl","NULL","vdak ah1glgj7v43bdfl","rxmiOzfr6mfxoAddcvlL","v5glmizwyixp5uxgu r9","NULL","NULL","fZPzvpmr sgnYlukdgcn","r jvatytT8Yzemvl6nha","eskbcwf8e4nouqvcqrSg"
"98009e16-b9f0-41c5-833e-8723568949b0","MEM_SYN","100","13","3861","NULL","OPEN","NULL","swgrfaacamvvzkyolekv","NULL","NULL","NULL","NULL","NULL","WzuwmlNdjcwfhrfrwu5T","moBlagrrfcj j5s0yfuj","NULL","NULL","NULL"
"793a7b88-8d11-4a5c-af17-26cfad56637c","MEM_SYN","100","13","3862","NULL","OPEN","NULL","NULL","NULL","c2ekstknyqgfyoo xn4Z","NULL","cixnknec7mbldnrelxfk","yxb jOPusnpjRxrryeyC","NULL","NULL","NULL","NULL","NULL"
"538f6565-8138-4e2f-b5b3-b7a26f970747","MEM_SYN","100","13","3864","NULL","OPEN","NULL","tj4l bmqnvyaxfgfhvxn","ujttyuht kjomc3JEqet","gpbqnzEkoDvrokYlwcLu","NULL","NULL","bbdndjd asqljrkytdrv","NULL"," oifblnocxkavtkdluon","NULL","Np ja qtihhdgbQlafx","D1mczzxzbhqiOxzcVKsu"
"235243fe-7129-41ce-9286-0791c4088ff2","MEM_SYN","100","13","3869","NULL","OPEN","jjgOwu ufhHwpC5eRewy","obuewmah3qlubxHNY5v4","jjLliqconpAqtiyxqpc "," cylkbkyfslq2sqydbwz","NULL","u sqkt nCumihfczff g","gbbmlq n9t kdkh7ywkc","fovvzslcdtfc vsbrqwr"," vpdkxezvoqa feblmer","lorhlxxq k4c2vyxjxs ","NULL","mzxhepjr8bszhampnjnd"
"a2bc6801-4146-48bf-aae3-cea80ea7c07f","MEM_SYN","100","13","3870","NULL","OPEN","h dNreh suwwck3hrooz","NULL","onybirlay3nAuovqmb d","jiwmjshsezmdtuxta6ro"," oyPtgmcZswr4xiJykaX","scozd gkssvlmj9sfd x","NULL"," op Afqaqcibhpxhmwvp","wxwp4vnQ yuuw5ezvutO","7khk9fnOC ckeuc3xsmf","xk3mqMxxqu ljuRgtvGi","NULL"
"f6c1be47-1fe2-431c-a7fa-a4a1e413183c","MEM_SYN","100","13","3872","NULL","OPEN","xtXtxzssder y ctjfsv","h3lko9gvswzksphbwkwu","s cqixbjb ulbuhen7Js","rrdlb2e31Huzyndqmvtw","icqfwi9kddbseikyE2H4","NULL","NULL","nnzfAfkD wwzxtqotr31","2wjcoqz 3 clvne rbyq","NULL","NULL","wk7gdufszegc be0Aj k"
"6f264b36-a018-425a-a8ed-9219b0880beb","MEM_SYN","100","13","3874","NULL","OPEN","j65 qUntrdUmvdfsmw55","a6iqgwbnng0smh1vdnHh","NULL","tp swifNbelt4vdmvaie","NULL","f7zgvjOrrxqqneupztj ","p2d4vqys8eLixywkex a","hocoNpbvnrppebpvkcpf","NULL","NULL","NULL","NULL"
"376d9a98-6094-4f06-b6cb-180793a3610b","MEM_SYN","100","13","3876","NULL","OPEN","c6mpzpmfojoOkuvcvtlx","NULL","NULL","fapvk9aTmxaqw9jhjxwd","NULL","NULL","NULL","fgxygjb8ap7tNwwnozdt","NULL","NULL","NULL","qTlZI2iv hkuiCorcqdm"
"5d10c056-19c8-46f5-88a0-eaf2c0b172c4","MEM_SYN","100","13","3879","NULL","OPEN","NULL","NULL","tvbnwhhmf3r0hqyfxdpC","  hkLeEdkhgH Mvqwtky","NULL","pRgl wtPb dtnow Afkr","NULL","NULL","NULL","NULL","NULL","NULL"
"4004b583-a429-48df-8488-77110fc043ae","MEM_SYN","100","13","3881","NULL","OPEN","Xvegakjrti z zajIcp7","jHZjkacZs wdmqp3fcpr","ttaua bdsc yrCk qalx","NULL","NULL","NULL","hwimbktljbigpnrt bvu","NULL","NULL","c3xgkcmd xvq5uyumeaa","fftd5tBzu2kpaNhbsd d","NULL"
"68d231e1-c2cf-4c07-8a37-c1830be578af","MEM_SYN","100","13","3883","NULL","OPEN","NULL","NULL","feyhfpisxjoeg ncPwza","NULL","NULL","kocnsugb esgn1rndyaA","NULL","NULL","NULL","rgdirejjvu4Vbh Unjfz","v4f82hkxdasbrmcry5ng","khxrurf jg ut3jfxeb "
"b501a8a1-2d43-4a21-9f99-54084400bc70","MEM_SYN","100","13","3884","NULL","OPEN","NULL","NULL","votXgibOprwfxqxh0f1y","p 3lnm1ctho82qghae4k","NULL","lqzkxixiIerdhczjd7 z","NULL","bgvzohnzOkknq Dz tnm","bh r lpkxzlvhiq zbyz","NULL","M etw fyWeevfoqkvR8s","NULL"
"b47cc9ca-9a96-4f83-a84b-c9de5d298f2d","MEM_SYN","100","13","3886","NULL","OPEN","plmpmatr3 h9 ocux0g ","Aptf ednUqwxmtziuq m","NULL","NULL"," mthhfijoomh xnw6S  ","GfcvotiIrcjdbBlffqqo","NULL","shwkqcqqk5di7vacrq h","NULL","gvjwnvr7qfmud  sbjps","NULL","wfyprdwukms utPZrlgn"
"3f4824d5-6465-485e-9e59-83abc7031159","MEM_SYN","100","13","3887","NULL","OPEN","ubfsezbvlmfnusztee m","NULL","NULL","hzeqxLHdqxBb0pcQisza","tyfckkbnrdRwkfazqoez","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"ddbfb88a-4caa-4068-ac5e-7aeb55354ea6","MEM_SYN","100","13","3889","NULL","OPEN","NULL","NULL","rbemxkl7qq9my zpdagn","gsfqed7qqzzubnqrtcuK","NULL","NULL","NULL"," QTdjby oi0ffnv91rrq","NULL","NULL","pWAjcq9vspdsrxKRx  m","NULL"
"bcba7e17-df26-4032-be59-8b17f74430e6","MEM_SYN","100","13","3892","NULL","OPEN","jhcqeom vgspioqeAcmn","NULL","NULL","NULL","emmpuh8xaNf kryqSgeu","NULL","rvw4uwszhlmtdiOaoHbc","4UwojerN6 qppst42zpz"," x1tnDw mp5tnopexhtk","8gorqarnraqvkni3pcwX","NULL","any5uaqgjJm23lgzk4yp"
"410302c4-b8ed-49a7-ba35-63e7b6fd8acf","MEM_SYN","100","13","3894","NULL","OPEN","NULL","d9wvgzr0 rg 8cplyIja","NULL","NULL","NULL","xjqvkhplzimh1oDsnxkf","NULL","jwmOxattue0uVxlba dQ","NULL","NULL","NULL","uicziziwe3eplbynNcbv"
"9b209db0-cf28-44b9-905b-f07a3e7fb321","MEM_SYN","100","13","3896","NULL","OPEN","hnlhklrg0 erFIwdxklg","omcgqpfvcqd dbdlq2xV","zc pe1tef Fsvfbcdtvw","5Sk5cxssrymbcJqH plm","NULL","NULL","qkg tveBwyM vHzy  z6","NULL","wj1angFwmhgrjaqwahaq","nefviqmxzxokn9m 9sme","Gvyyei d 3uzkqx sobd","NULL"
"32937b92-6465-41fe-9448-109c678836b2","MEM_SYN","100","13","3898","NULL","OPEN","v3Hqr2ytGuyr2ohbcjty","cgcnqcfowwlsfj7opnda"," h1ajpqh8jqfpwkOasae","NULL","NULL","NULL","NULL"," q3nslpdxslvxmacslrq","NULL","jd5bawceJlefspluaq74","0xFyhjdckz vzcxbames","NULL"
"191a2f03-dba4-4813-8267-22bde80a049d","MEM_SYN","100","13","3900","NULL","OPEN","9idi1gggu9 geskelHc ","Vie3eowxwvyytteulkvm","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","hnxiifyf icnnbojaiug","NULL"
"622190d5-d164-4381-8496-4a98fe365d15","MEM_SYN","100","13","3905","NULL","OPEN","op syeoslhkxbivwbvmi","NULL","bfes  lvueusgdwa1kkt","93axf7sdpvsvo5gj 9qj","NULL","NULL","RddszZfy5 is cadjmln","rMdk4twzkxckuzu2tgep","ayzmkjhnbx2pwRvutb3T","ddtxkgscgQmvdmbEekex","ha0bddi8fknlzlntamu","NULL"
"90c325e5-915d-4cd6-a6aa-77b9d57165d2","MEM_SYN","100","13","3907","NULL","OPEN","NULL","NULL"," fuwzqgfxfjxn gyg  g","NULL","9zyen3G clbgtlLueori","wfgdhvtndbo hbmh7qi ","NULL","NULL","NULL","x msirKIwi ptafse0if","nsKblIqtdn0n8lokqpt6","NULL"
"9054d3f7-19e6-4167-8665-0dc21b156986","MEM_SYN","100","13","3909","NULL","OPEN","iyTtwtkievst  aph3rt","NULL","usBonsyAKCbyJp Mciao","vevlqatmascI8suieswi","NULL","NULL","f2k  qzopLzu5zw5gs 6","meQDfnvundFzbg4 dldo","jkrIwxzmVgqcwpzlur3s","NULL","Hmyoiyrlc3j8iteojsrq"," xkgegzahq zhs8eavfw"
"603d6465-8d65-4e26-b9bd-bcbacbbdd433","MEM_SYN","100","13","3910","NULL","OPEN","NULL","NULL","NULL","yds  Lukwc8sfwg v 3h","NULL","ykPfvomz ssudvyhwbaw","NULL","NULL","u  l 7zmgjiXQzobwtw ","NULL","tkunzvfbrh4k df6lceo","dc e  kqkbwyrfntcS3c"
"319ff9d3-5c5c-4f05-b4e9-bc628e5a9cf5","MEM_SYN","100","13","3912","NULL","OPEN","NULL","NULL","noahggwmgnwudqpufcph","cc7shpwixgfVqp6kprxq"," g4nlyCdtdbyojfoanwh","NULL","mzckkp f xbdiapoqtyu","NULL","uuj0pr v9vc7gu yp7 Z","NULL","qdxz0omgPc tvcoizzlz","aizgiyz1qdiducs5vcja"
"433e90f8-0a6d-4908-af28-b2e18378abaf","MEM_SYN","100","13","3913","NULL","OPEN","NULL","NULL","qhmjbixlNrgx frxfhqs","NULL"," pBAyeGa  wdchemsfbx","NULL","NULL","NULL","pumaokephMxhMxaq grw","NULL","NULL","weazparmcxncjrwbjceK"
"ce0ae719-53b9-4cb4-8b12-c6f9b8b9d723","MEM_SYN","100","13","3915","NULL","OPEN","ovegppqlojtx9Fpw bli","qfye4wsio3 hrmmFke7y","NULL","NULL","pyNmwnWmmoc chvZgwdB","NULL","NULL","ysz q wUngimmrqpqwa4","if4kytdrvgimqvl ljsm","w 2madxgwZl yz8hInh ","ldldjkmlmlvudTankldb","NULL"
"fdcde4b9-9d5d-464f-8930-10b650934558","MEM_SYN","100","13","3916","NULL","OPEN","eomjRuayjd4fumxhuxgg","Magrl9afoidYyuo2lv o","ajtueqlgqauFszrmsqal","NULL","NULL","NULL","NULL","NULL","wgdQcvwXBnmik6 n3ouy","NULL","kvg6vQb2paEgq zfsnmi","NULL"
"fe197214-6dbd-45f5-b180-e0c1d0314333","MEM_SYN","100","13","3917","NULL","OPEN"," ubur xeSshhr0 wrucf","yrqbHudhevhmjFrznyxq","NULL","BglVwrx r nrbf9xKnwr","jAtlxvq gesguvtfeffb","tg ulbdO rnpfbzctepw","NULL","zzv 5fc KTcXyaejlrwz","NULL","rIsmeew4medlwpjenk0e","mxzrqbdiif sygzc adz","yto05kMzo Bb p4jwkvt"
"f2ceb4e3-825b-4d6c-89df-4df9aa837a49","MEM_SYN","100","13","3921","NULL","OPEN","toPzhVcRdbgCjwnercyx","ymqpferatkxrznwnk aa","NULL","NULL","lpkcwydLbmbkc5sce y ","NULL","NULL","fXrySbceqot w ctNr9k","NULL","ougw qc0jq gvXtyvi i","anmupiaoidadmvesfar1","nspc3bQvbuzjhebzfjqk"
"5d33d04d-25a5-453e-935f-27fa6b9c1427","MEM_SYN","100","13","3923","NULL","CLOSED","NULL","c gqkikjp9pzfYfjjHni","NULL","n9eaxznnotc tcoaxdsi","NULL","NULL","NULL","NULL","NULL","ul0ak i1buKsja6cynyn","gkrbntKxrvug6Fkhuch","NULL"
"b8bd338f-ef70-41a4-9953-924cb9d92c58","MEM_SYN","100","13","3926","NULL","OPEN","NULL","qxtxbyRvoybiogdagkjr","zgra98ukxhY xozf85dj","NULL","ucvJ V4scdx ly5obuxx","rzBq Nfneixfu jqy og","i3mok2EPjkv6aX6 cenu","NULL","zxkeiVUpfaxiewgcGkpJ","h y43wsbtPh qibtz gr","ztl eqgkshgxArngddqe","tmphxnkcUyembHku4psa"
"560bb6fb-1f13-402d-96e1-936e9c9b460f","MEM_SYN","100","13","3928","NULL","OPEN","NULL","clozln g trrpcld 0ej","wk3lX3xdw9brgzobamg2","sk6eihcpimcbxs lmwur","NULL","NULL","Bxwovo1u7olsai rbr r","NULL","NULL","NULL","a to ckhdhx8gdbqkqer","NULL"
"3d9da4ef-dd4b-4f6c-93f5-9aa7552913a0","MEM_SYN","100","13","3930","NULL","OPEN","3ugb aj5xjlHGqUtwfnz","a8eylk6nhhihM5htjlxs","MR  ukfdovcqd gufpcg","NULL","tef fUpcoapP epfeNju","whyqdystvuytbiamrxT3","LnSklmwkncfbev sd5ac","Idnuyaqyucajsurnf  v","NULL","w9aywxzdejehg2se  r ","NULL","NULL"
"fc04f6cc-7c1d-4004-b2e9-95e53b18edd8","MEM_SYN","100","13","3931","NULL","OPEN","o qilanc9i5rpvac5ld2","NULL","NULL","wpeiofnafsbepbyAkwpd","qhx7dtznIogtqsphoz q","yljaejkx6olfqW2Q32 l","NULL","wjlghcdr7 rfligb qlu","NULL","6gnrHdqgy3r Szbsscwe","NULL","NULL"
"006c36f9-edde-41c9-9d5e-8e77d016d13b","MEM_SYN","100","13","3934","NULL","OPEN","NULL","NULL","NULL","idtxehqlshMKdckslgne","t wosxfls1cleymvesdz","zqypmz jpJFctcgqbpl ","NULL","vr tkai0oub la eqzmw","NULL","kizovpn1gcdnqvjsh4pf","1m hajyfbxsqufDugt","dk4zchA zzjpew2d1lcp"
"e0932b8e-9fea-4e42-aef3-fd4435937742","MEM_SYN","100","13","3935","NULL","OPEN","wowatkqppcmq bbfovjr","ujq bmpsum2 rpjfzt0m","NULL","jmjdbcws2Sna fBdfhc ","K tjWx c0bzabkisvo o","egaHbRzuugerh yiokcp","egsksricqGpsqsd zhde"," luYpzxj vh9  nvc9bx","LkfkfgvhriIg ppupgot","q4vaycgAebddgcyexhhi","gXecudldJfxgfxmwunuo","hv4QSfode acmlmzfhFe"
"7cbb68a5-a6b8-4df3-8d6c-40c3d48727fc","MEM_SYN","100","13","3936","NULL","OPEN","NULL","NULL","sdryuef ouwCc5Bxibfi","NULL","gjpqc5gPcz Wz3 5htrl","ojThcw uv1nqF d bveK","NULL","X krioxn6evqezpKqbjx","fMppjkggblk dycp6coa","qzxUzx saylssp g qrz","NULL","NULL"
"0ded3014-cf66-418a-8bdc-87491d009753","MEM_SYN","100","13","3937","NULL","OPEN","NULL","dypviwmw4bC9ihvvn7rv","NULL","eyaibjhrumdvb zrc  a","j0pgsz SiaqviVcbztjq","NULL","NULL","asivhvobpdxj2lqnor2u","NULL","NULL","6sPtjofzfy  xtubtqmv","zdkqquqbasovpehdbgmp"
